dataset,model,ablation,attack_average_set_size_mean,attack_average_set_size_std,attack_coverage_mean,attack_coverage_std,attack_singleton_rate_mean,attack_singleton_rate_std,average_set_size_mean,average_set_size_std,balanced_accuracy_mean,balanced_accuracy_std,benign_average_set_size_mean,benign_average_set_size_std,benign_coverage_mean,benign_coverage_std,benign_singleton_rate_mean,benign_singleton_rate_std,brier_score_mean,brier_score_std,conformal_calibration_size_mean,conformal_calibration_size_std,conformal_coverage_mean,conformal_coverage_std,ece_mean,ece_std,end_to_end_latency_ms_per_sample_mean,end_to_end_latency_ms_per_sample_std,latency_batch_size_mean,latency_batch_size_std,latency_ms_per_sample_mean,latency_ms_per_sample_std,latency_repeats_mean,latency_repeats_std,macro_f1_mean,macro_f1_std,macro_pr_auc_mean,macro_pr_auc_std,mcc_mean,mcc_std,model_only_latency_ms_per_sample_mean,model_only_latency_ms_per_sample_std,probability_calibration_size_mean,probability_calibration_size_std,singleton_rate_mean,singleton_rate_std
cic_iot_diad_2024,logistic_regression,full,1.2769888494424722,0.0,1.0,0.0,0.7230111505575278,0.0,1.6350962740685169,0.0,0.919901091723087,0.0,1.9933470061527685,0.0,0.9933470061527687,0.0,0.0066529938472312,0.0,0.13000120609695168,4.035679858053736e-05,31992.0,0.0,0.9966741685421356,0.0,0.0031921759643288596,0.0008362950844718112,0.00749290580950928,0.00022226113196275351,79980.0,0.0,0.00749290580950928,0.00022226113196275351,3.0,0.0,0.9197447828393365,0.0,0.9631242604829184,0.0,0.8429248329489412,0.0,0.00016238884717772,1.0069567425454472e-05,31993.0,0.0,0.3649037259314828,0.0
cic_iot_diad_2024,logistic_regression,platt_full,1.2498824941247062,0.0031260761684243363,0.9877143857192859,0.000539007469501893,0.7501175058752938,0.0031260761684242574,1.4997049262315578,0.002367495838001857,0.9187849282914848,0.00015446936355181413,1.7496273322995346,0.0017951217405258145,0.989695362913311,0.00065389007365325,0.2503726677004651,0.0017951217405258017,0.1335977424848506,1.432801370742205e-05,31992.0,0.0,0.9887046761690422,0.0005179826360376427,0.0193190558527775,0.0007797403714258812,0.00783212728190312,0.0008119579330699273,79980.0,0.0,0.00783212728190312,0.0008119579330699273,3.0,0.0,0.9187248469638828,0.0001530967258756769,0.9687993128123761,0.0,0.838711400770061,0.00033855035173613985,0.00016427156802646003,9.73028038893619e-06,31993.0,0.0,0.5002950737684422,0.0023674958380019836
cic_iot_diad_2024,logistic_regression,risk_aware_full_b0.01_a0.001,1.2769888494424722,0.0,1.0,0.0,0.7230111505575278,0.0,1.6350962740685169,0.0,0.919901091723087,0.0,1.9933470061527685,0.0,0.9933470061527687,0.0,0.0066529938472312,0.0,0.13000120609695168,4.035679858053736e-05,31992.0,0.0,0.9966741685421356,0.0,0.0031921759643288596,0.0008362950844718112,0.007506297574490841,0.0002196684795677888,79980.0,0.0,0.007506297574490841,0.0002196684795677888,3.0,0.0,0.9197447828393365,0.0,0.9631242604829184,0.0,0.8429248329489412,0.0,0.00015947903645642,1.1661079129847617e-05,31993.0,0.0,0.3649037259314828,0.0
cic_iot_diad_2024,logistic_regression,risk_aware_platt_full_b0.01_a0.001,1.2605630281514075,0.0030849962230733202,0.9983949197459874,0.00029497237269365383,0.7394369718485925,0.0030849962230733064,1.5952113028257064,0.005160028043100643,0.9187849282914848,0.00015446936355181413,1.9299934970736832,0.0073104137784817235,0.989695362913311,0.00065389007365325,0.0700065029263168,0.0073104137784817435,0.1335977424848506,1.432801370742205e-05,31992.0,0.0,0.9940460115028757,0.0004692754745049275,0.0193190558527775,0.0007797403714258812,0.007679763690911499,0.00016444183109898302,79980.0,0.0,0.007679763690911499,0.00016444183109898302,3.0,0.0,0.9187248469638828,0.0001530967258756769,0.9687993128123761,0.0,0.838711400770061,0.00033855035173613985,0.00016213445015176,2.742928815197603e-05,31993.0,0.0,0.4047886971742936,0.005160028043100607
cic_iot_diad_2024,mlp,full,1.0647332366618332,0.0019737057890464203,1.0,0.0,0.9352667633381669,0.0019737057890464493,1.52783695923981,0.0009512487874226007,0.9631963850205917,0.0011106161934026067,1.9911260067030163,0.0006168203495059725,0.9911260067030163,0.0006168203495059561,0.0088739932969836,0.00061682034950588,0.06264253417859204,0.0017346508487427511,31992.0,0.0,0.9955638909727431,0.00030834847729359756,0.0020418671580841796,0.0005102011998104653,0.00794418587952066,0.0007437783909581134,79980.0,0.0,0.00794418587952066,0.0007437783909581134,3.0,0.0,0.9631623915940706,0.0011132237788156775,0.9849906173091394,0.0007995510676673543,0.9278330179808101,0.0021438135204790497,0.00036563090763462,3.472576241812732e-05,31993.0,0.0,0.47216304076019,0.0009512487874226866
cic_iot_diad_2024,mlp,platt_full,1.0510275513775689,0.002517502982378013,0.9879193959697986,0.0009895885135218125,0.9489724486224311,0.002517502982378029,1.3032483120780196,0.013175136978156386,0.962928323370798,0.0011621682269179821,1.5555700065029263,0.024475218566677562,0.9893552098444299,0.0005967687554956195,0.4444299934970736,0.024475218566677642,0.06275434285055245,0.00181260966873617,31992.0,0.0,0.9886371592898225,0.000677099385714565,0.005166508270116639,0.0006441373867851028,0.00763241602072168,0.0001397721500530142,79980.0,0.0,0.00763241602072168,0.0001397721500530142,3.0,0.0,0.9628995029284866,0.001163938687947917,0.987305214487398,0.0005333770689137068,0.9270513017532702,0.0022800934374466405,0.0003547100939081,2.2590809645718652e-05,31993.0,0.0,0.6967516879219805,0.013175136978156346
cic_iot_diad_2024,mlp,risk_aware_full_b0.01_a0.001,1.0647332366618332,0.0019737057890464203,1.0,0.0,0.9352667633381669,0.0019737057890464493,1.52783695923981,0.0009512487874226007,0.9631963850205917,0.0011106161934026067,1.9911260067030163,0.0006168203495059725,0.9911260067030163,0.0006168203495059561,0.0088739932969836,0.00061682034950588,0.06264253417859204,0.0017346508487427511,31992.0,0.0,0.9955638909727431,0.00030834847729359756,0.0020418671580841796,0.0005102011998104653,0.00744090630969256,0.0002332431884724116,79980.0,0.0,0.00744090630969256,0.0002332431884724116,3.0,0.0,0.9631623915940706,0.0011132237788156775,0.9849906173091394,0.0007995510676673543,0.9278330179808101,0.0021438135204790497,0.00034819988332712,1.70328586628629e-05,31993.0,0.0,0.47216304076019,0.0009512487874226866
cic_iot_diad_2024,mlp,risk_aware_platt_full_b0.01_a0.001,1.0618030901545077,0.002280533395996378,0.9986949347467373,0.00012550527924413456,0.9381969098454922,0.0022805333959963914,1.4901700425106277,0.007196857197039784,0.962928323370798,0.0011621682269179821,1.9187084187884547,0.013708762219455509,0.9893552098444299,0.0005967687554956195,0.08129158121154516,0.013708762219455621,0.06275434285055245,0.00181260966873617,31992.0,0.0,0.9940260065016254,0.00031350201054002893,0.005166508270116639,0.0006441373867851028,0.00747459806623586,0.00011208435993751213,79980.0,0.0,0.00747459806623586,0.00011208435993751213,3.0,0.0,0.9628995029284866,0.001163938687947917,0.987305214487398,0.0005333770689137068,0.9270513017532702,0.0022800934374466405,0.000353672918298,1.8710893524930365e-05,31993.0,0.0,0.5098299574893723,0.00719685719703987
cic_iot_diad_2024,random_forest,full,1.0331766588329416,0.0001667791397586089,1.0,0.0,0.9668233411670583,0.00016677913975854912,1.5118454613653411,0.00015780708153008465,0.9790204205573193,7.777720355513137e-05,1.990705817617928,0.00017826551629422394,0.990705817617928,0.0001782655162943761,0.009294182382071881,0.00017826551629438177,0.035638891957060034,5.678342494367724e-05,31992.0,0.0,0.995353838459615,8.911492713781533e-05,0.00144917481003864,0.00035988805685391903,0.01409125464694034,0.0005987882559149412,79980.0,0.0,0.01409125464694034,0.0005987882559149412,3.0,0.0,0.9790121260617715,7.781295022141266e-05,0.9928268691896192,9.817621667509654e-05,0.958515363762217,0.00015446185853770376,0.0066509273984312195,0.00043997538541634744,31993.0,0.0,0.4881545386346587,0.0001578070815300966
cic_iot_diad_2024,random_forest,platt_full,1.0212710635531776,0.00031246561928036055,0.9884494224711237,0.0005648844206057564,0.9787289364468224,0.00031246561928033323,1.1299524881220306,0.010377596658200422,0.9785707082112648,0.00014180107427383702,1.2386774048321745,0.020540487701961305,0.9902306037716972,0.0002584765280928396,0.7613225951678255,0.020540487701961332,0.03724444616450092,0.0002136535946106526,31992.0,0.0,0.9893398349587397,0.00020479952099672528,0.007334244749622759,0.00048346033820713814,0.01359587721941936,0.0004914632160087793,79980.0,0.0,0.01359587721941936,0.0004914632160087793,3.0,0.0,0.9785604731578585,0.0001420448244567558,0.9943558765006839,4.8674788136124094e-05,0.9577440853481395,0.00027048957670990564,0.0064486664166729405,0.00033974439078576194,31993.0,0.0,0.8700475118779695,0.010377596658200433
