dataset,model,ablation,seed,macro_f1,mcc,balanced_accuracy,macro_pr_auc,brier_score,ece,latency_ms_per_sample,model_only_latency_ms_per_sample,end_to_end_latency_ms_per_sample,latency_repeats,latency_batch_size,probability_calibration_size,conformal_calibration_size,conformal_coverage,average_set_size,singleton_rate,benign_coverage,benign_average_set_size,benign_singleton_rate,attack_coverage,attack_average_set_size,attack_singleton_rate
cic_iot_diad_2024,random_forest,risk_aware_full_b0.01_a0.001,37,0.97891454652658,0.9583231082346961,0.9789229056770732,0.9928110308731593,0.035682170060090196,0.0017217678134122463,0.013121218221386927,0.006581652913437584,0.013121218221386927,3,79980,31993,31992,0.9953488372093023,1.51176544136034,0.4882345586396599,0.9906958131159022,1.990695813115902,0.009304186884097844,1.0,1.0330266513325665,0.9669733486674333
cic_iot_diad_2024,random_forest,platt_full,37,0.9787009547317431,0.9579877003511852,0.9787106351715964,0.994355856470994,0.03705148133079593,0.0069052521013125735,0.013585766025301017,0.006241135283990374,0.013585766025301017,3,79980,31993,31992,0.989472368092023,1.1420730182545635,0.8579269817454364,0.9900455204842179,1.262743234455505,0.737256765544495,0.9888994449722486,1.0214510725536277,0.9785489274463723
cic_iot_diad_2024,random_forest,risk_aware_platt_full_b0.01_a0.001,37,0.9787009547317431,0.9579877003511852,0.9787106351715964,0.994355856470994,0.03705148133079592,0.006905252101312572,0.013491462865210756,0.005640961073707416,0.013491462865210756,3,79980,31993,31992,0.9950237559389847,1.511202800700175,0.48879719929982496,0.9900455204842179,1.9900455204842178,0.009954479515782102,1.0,1.032551627581379,0.9674483724186209
cic_iot_diad_2024,xgboost,full,37,0.9758757368993685,0.9522277912832526,0.9758845934643288,0.9909897813157184,0.04048642366343877,0.0014352267235329635,0.008658408768872675,0.0011352763190901848,0.008658408768872675,3,79980,31993,31992,0.9943985996499125,1.5128407101775443,0.4871592898224556,0.9887949577309789,1.988794957730979,0.011205042269021059,1.0,1.0370768538426922,0.9629231461573079
cic_iot_diad_2024,xgboost,risk_aware_full_b0.01_a0.001,37,0.9758757368993685,0.9522277912832526,0.9758845934643288,0.9909897813157184,0.04048642366343877,0.0014352267235329635,0.008032163040629568,0.00107091814619574,0.008032163040629568,3,79980,31993,31992,0.9943985996499125,1.5128407101775443,0.4871592898224556,0.9887949577309789,1.988794957730979,0.011205042269021059,1.0,1.0370768538426922,0.9629231461573079
cic_iot_diad_2024,xgboost,platt_full,37,0.9765006172064008,0.9535136386606516,0.976509864835946,0.9938457536321004,0.03985573279803575,0.0012519161479860547,0.00870300658495355,0.001189953738497023,0.00870300658495355,3,79980,31993,31992,0.9889722430607651,1.1565766441610403,0.8434233558389598,0.9887949577309789,1.286979140613276,0.713020859386724,0.9891494574728736,1.0262263113155659,0.9737736886844343
cic_iot_diad_2024,xgboost,risk_aware_platt_full_b0.01_a0.001,37,0.9765006172064008,0.9535136386606516,0.976509864835946,0.9938457536321004,0.03985573279803575,0.0012519161479860547,0.008553836375697416,0.0012270667669732449,0.008553836375697416,3,79980,31993,31992,0.9938859714928732,1.4163790947736934,0.5836209052263066,0.9887949577309789,1.7968585863638638,0.20314141363613625,0.9989749487474374,1.0360518025901295,0.9639481974098705
cic_iot_diad_2024,mlp,full,37,0.9646791162832615,0.9307230312096558,0.9647089896638796,0.9849137263826505,0.0600080619715864,0.001684713091450437,0.007852977410821615,0.0003494577813006095,0.007852977410821615,3,79980,31993,31992,0.9956364091022756,1.5264691172793199,0.47353088272068017,0.9912710719823921,1.991271071982392,0.008728928017607924,1.0,1.0618530926546328,0.9381469073453673
cic_iot_diad_2024,mlp,risk_aware_full_b0.01_a0.001,37,0.9646791162832615,0.9307230312096558,0.9647089896638796,0.9849137263826505,0.0600080619715864,0.001684713091450437,0.007703168708598959,0.0003683324996017139,0.007703168708598959,3,79980,31993,31992,0.9956364091022756,1.5264691172793199,0.47353088272068017,0.9912710719823921,1.991271071982392,0.008728928017607924,1.0,1.0618530926546328,0.9381469073453673
cic_iot_diad_2024,mlp,platt_full,37,0.9644585409042276,0.9300270918576384,0.9644834131306885,0.988202550765417,0.05986011244810558,0.00447593631115741,0.007704969158835819,0.0003493173289367139,0.007704969158835819,3,79980,31993,31992,0.9885096274068517,1.2932108027006752,0.7067891972993249,0.988569856435396,1.5384422990345656,0.46155770096543447,0.9884494224711236,1.0480774038701934,0.9519225961298065
cic_iot_diad_2024,mlp,risk_aware_platt_full_b0.01_a0.001,37,0.9644585409042276,0.9300270918576384,0.9644834131306885,0.988202550765417,0.05986011244810558,0.00447593631115741,0.007532821539235938,0.00034382970745688385,0.007532821539235938,3,79980,31993,31992,0.99368592148037,1.4848212053013254,0.5151787946986747,0.988569856435396,1.9113851233054875,0.08861487669451253,0.9987999399969999,1.05842792139607,0.9415720786039302
